InsDel1a	InsDel1b	InsDel1c	InsDel2a	InsDel2b	InsDel2c	InsDel3a	InsDel3b	InsDel4a	InsDel4b	InsDel5a	InsDel5b	InsDel6	InsDel7	InsDel8	InsDel9	InsDel11	InsDel13	InsDel_D	InsDel18	InsDel19a	InsDel19b	InsDel19c	InsDel_Aα	InsDel_Aβ	InsDel_B	InsDel14	InsDel_F	InsDel_J	InsDel_O	InsDel1d	InsDel_E	InsDel_G	InsDel_Kβ	InsDel15	InsDel16	InsDel_N
G[Del(C):R7]G	2.5039375e-05	9.77e-06	4.03072842993727e-05	8.9625e-06	1.352e-05	0.00050316	6.628e-05	9.532e-05	4.8805e-05	1.927e-05	0	3.73470393914331e-05	1.670015625e-05	0.000646041875	9.22013043990416e-06	4.11070445037442e-05	1.919e-05	3.061e-05	3.96075e-05	1.37913168245272e-05	3.6835545316646e-05	5.0748125e-05	5.632e-05	6.03339132107511e-05	7.11869991815259e-05	3.493e-05	9.275e-05	0	0.000334935	3.26568884728867e-05	1.6525051147413e-05	0.000196184400604908	0.000349788320497086	6.83888313273363e-05	0.000274235568353215	0	0.0002444565169441
G[Del(C):R7]T	6.8351875e-05	5.12e-06	9.24328208884644e-05	5.7905e-05	0.00018386	0.00075903	0.00011303	0.00015458875	0.00014609	0.00025976	3.24e-06	7.98183501515769e-05	3.733953125e-05	0.000476569375	4.54116876516157e-05	4.12293339589425e-05	1.864e-05	3.554e-05	9.91475e-05	0.000124182382440436	7.33534860357856e-05	1.80275e-05	0.00011065	8.14022248869479e-05	0.000296409280156621	8.028e-05	2.018e-05	0.00052365	0.00027534	6.82721062092531e-05	0.000102371197630558	0.000205577952952191	0.00040304342888727	9.74377124862117e-05	0	0	0.000408497187720377
G[Del(C):R8]A	0.000272100625	6.055e-05	0.000113669150609946	0.0002044875	0.00025119	0.00095128	0.00010531	0.00013947375	0.0003416175	0.00010403	1.87e-06	5.33696672595362e-05	9.42021875e-05	0.0009756528125	2.98649965508543e-05	8.38627732080253e-05	3.958e-05	2.11e-05	0.000126745	0.000139130811141294	0.000145508391613241	0.0001505625	0.00014775	0.000131037468994623	0.000525129148370519	7.0715e-05	0.00015888	0.00025439	0.000652005	0.000470827981285703	7.84856916854023e-05	0.000230871580935135	0.000432285471032032	0.000196091642219011	0	0	0.000775031214557821
G[Del(C):R8]G	6.6358125e-05	0	5.83520771626302e-06	4.885e-05	1.511e-05	0.00021581	4.12e-06	1.160125e-05	1.44425e-05	4.546e-05	1e-08	5.39817870949099e-06	2.43859375e-06	0.000136995625	2.70172301857136e-05	2.60465422349151e-05	4.14e-06	2.6785e-05	2.0025e-05	1.05505588847089e-05	6.49017693655621e-05	3.333875e-05	3.334e-05	3.41073146455711e-05	0.000176095947256201	9.76e-06	1.948e-05	0	0.00020987	3.9403622431266e-05	6.95092573380801e-06	5.53944624178101e-05	0.000200340167004842	8.60707589892605e-06	0	0	0.000195388510003893
G[Del(C):R8]T	0.00018047875	2.33e-05	0.000104685887464045	0.00010287	8.504e-05	0.00051384	1.148e-05	1.51625e-05	8.53375e-05	3.43e-06	3.39e-06	1.32439103270472e-05	5.597140625e-05	0.0001499440625	2.97957554268862e-05	2.38364382627861e-05	2.896e-05	6.55e-06	0.000150665	0.00012799832740798	0.000111010534020538	0.00013392125	3.319e-05	4.76080161327864e-05	0.000161908782961372	8.765e-06	0.00011112	0	0.00016199	9.70883614705298e-05	2.38855059451556e-05	0.00026253562761771	0.000107224173105086	5.81757249617628e-05	0	0	0.000284862379466139
G[Del(C):R(9,)]A	0.0004963375	1.383e-05	0.000113608276609926	0.0007880225	2.085e-05	0.00044629	5.945e-05	1.867625e-05	0.0003453525	0.00013073	2.8e-07	3.41956754210013e-05	6.15746875e-05	0.0001669528125	5.1367459688694e-05	0.000126048188362154	7.957e-05	2.069e-05	0.000248535	0.000371693770154448	0.000269383891112791	0.000163423125	0.00028665	0.000112097216004107	0.000566625465114734	3.881e-05	0.00015201	0	0.000372225	0.000599821066723829	0.000129776439854935	0.000517189304141632	0.000588340234458631	4.05093898286411e-05	0	0	0.000412538560486904
G[Del(C):R(9,)]G	9.1386875e-05	0	2.62627828660422e-05	0.0003779125	4.3e-06	6.675e-05	1.173e-05	3.79e-06	5.16475e-05	1.789e-05	1.017e-05	2.80988953251402e-05	3.74e-06	1.55853125e-05	1.23421137674846e-05	3.22788575607478e-05	1.815e-05	3.085e-06	9.055e-05	0.000113324160714487	4.55065916614301e-05	3.2881875e-05	3.347e-05	9.91378162274643e-05	0.000145367877768641	2.4855e-05	0.00015856	0	0.000111365	0.000118496737407769	9.31401911624115e-05	0.00011107993213165	8.15418568610283e-05	6.84512014425459e-06	0	0	0.000124302034572163
G[Del(C):R(9,)]T	3.9146875e-05	4.6e-06	1.08268757179545e-05	8.82675e-05	6.75e-06	0.00011993	2.675e-05	1.05375e-06	0.0002764525	9.9e-07	4.84e-06	1.57038886363462e-05	1.470484375e-05	3.41596875e-05	2.73290383459175e-05	4.55550455060019e-05	1.875e-05	3.37e-06	4.6375e-05	3.65881905086241e-05	5.57322417240169e-05	3.9944375e-05	6.256e-05	0.00011277649658208	0.000130656203752068	3.94e-06	2.273e-05	5.474e-05	5.8075e-05	7.63862314138717e-05	3.95804306116201e-05	4.68130741126006e-05	0.000181264460695141	1.56860839752167e-05	0	0	9.46635531413522e-05
T[Del(C):R1]A	0.000919878125	0.00066931	0.00155487849366974	0.002841555	4e-05	6.092e-05	0.02167459	0.016329095	0.0047721825	0.00438443	0.00818548	0.0178581909511028	0.002443428125	0.00028606625	0.00444315936105066	0.00777707905906442	0.00046962	0.00705795	0.00239154	0.000676509998710151	0.00601502200343374	0.003956814375	0.00682633	0.0244252313824676	0.176897706474528	0.009913475	0.00198516	0.00094879	0.00010531	0.000620328378225582	0.00814474722858954	0.00319931148384692	0.00836147435762006	0.00027436613680707	0.00260523789935555	0	0.000148369372876881
T[Del(C):R1]G	0.00027759	0.00075192	8.68498054580011e-05	0.00027278	2.823e-05	4.222e-05	0.00259408	0.00275896625	0.0012251525	0.00081282	0.00136214	0.0023071920439263	0.00018722875	5.4911875e-05	0.00053793500155864	0.00165406938345491	0.0001561	0.001680225	0.0001642775	0.000401316454240489	0.0017476989576671	0.001059409375	0.00257485	0.000695455946736081	0.00487496934283511	0.00133191	9.328e-05	0.00022005	5.762e-05	0.000151811201275238	0.0016776524129375	0.000447041720213479	0.00106154244190299	0.000126190335597841	0.000685588920883039	0	6.96052067887926e-05
T[Del(C):R1]T	0.00247934875	0.00443672	0.00214019070015379	0.0076428775	0.00015682	0.000518	0.01656195	0.0181627125	0.00913106	0.01036744	0.01180311	0.0120192016022883	0.01260395546875	0.0013126940625	0.0139566847582453	0.0581952171119928	0.0005333	0.01707071	0.007902435	0.00212830712496288	0.0127544157590815	0.007721073125	0.01096034	0.0634671373316881	0.162710846184288	0.00586795	0.01098629	0.00108706	0.000815555	0.00174385877550931	0.0134138699170553	0.00735843393907622	0.017973619193133	0.000445088734664573	0.00191964897847251	0	0.00124917219859004
T[Del(C):R2]A	0.00116142875	0.00482056	0.00055050097475797	0.0012816925	0.00066183	0.00013123	0.0312045	0.02860069	0.00265949	0.00668538	0.00660698	0.0240394440602494	0.0021191621875	0.0002165678125	0.0034832107616452	0.00673438691309479	8.677e-05	0.003960375	0.0017062675	0.000366595057295273	0.00513197550971423	0.002494449375	0.00581026	0.0268321400522865	0.0235303046717447	0.008040685	0.0022901	3.093e-05	8.53e-05	0.000529799148339709	0.00356899045042419	0.00108672012902891	0.00614510253262531	0.00142442428368585	0.0156314273961333	0	7.22911532041721e-05
T[Del(C):R2]G	0.000166069375	7.569e-05	7.28835705961257e-05	0.000145675	7.407e-05	1.007e-05	0.00338124	0.00484574125	0.00073227	0.00075225	0.00081641	0.002474581824167	0.0003145309375	8.77971875e-05	0.000682634579690638	0.00122046988560298	1.833e-05	0.001950365	6.37225e-05	8.13522454316951e-05	0.000978732830922423	0.00044181375	0.00028329	0.0025953241201341	0.00245830205240529	0.000539645	0.00016521	0	1.5465e-05	0.000110488272719071	0.000321579930366334	0.000621101900166254	0.000524878567341854	0.000147115509250665	0.00411353352529823	0	9.7108301830802e-06
T[Del(C):R2]T	0.00111312125	0.0013244	0.00179404374346507	0.002763615	0.00010363	0.00012863	0.01809745	0.02341923625	0.00639277	0.00675019	0.01033019	0.0136982051637983	0.0052229115625	0.0003829265625	0.00576917448361592	0.0270996967996382	0.00033037	0.012298175	0.0037531925	0.00141748791160698	0.00880911248878034	0.004595656875	0.01515798	0.0319413117713545	0.0317349784155239	0.00936909	0.00260519	0.00134002	8.7645e-05	0.000701528238088205	0.00415919931002543	0.00279498595934984	0.00706451738729513	0.000309979472591757	0.0148087206910736	0	0.000151738275896659
T[Del(C):R3]A	0.0003150125	0.00120147	0.00112140343580857	0.0007775475	0.0005798	0.00018234	0.02127298	0.046306075	0.00141324	0.00278322	0.00654174	0.0157060581586307	0.0017736096875	0.000212804375	0.00243444927280226	0.00444249241816217	7.114e-05	0.001525775	0.00095155	0.000611618863866835	0.00281735780308778	0.00044968875	0.00270843	0.0122787234893573	0.00688760939571505	0.00526585	0.0001011	0.00039704	6.421e-05	0.000307122932491743	0.00219359262337655	0.00232129502452961	0.00623183314249415	0.000819106723047795	0.0187851364321953	0	7.75922597457996e-05
T[Del(C):R3]G	0.000162495	5.645e-05	6.07522520205863e-05	4.01225e-05	1.879e-05	2.03e-06	0.00262612	0.00676612875	0.0003551375	0.00111106	0.00079136	0.00182647294066529	0.00021289015625	0.000123103125	0.000433854835439742	0.000881710307146609	4.7e-07	0.000461075	0.0001252275	8.9994694337144e-05	0.00058640173802141	0.000202715625	2.371e-05	0.000974889687620249	0.00131267984440838	0.00113946	1.427e-05	0	3.5145e-05	5.73469139297907e-05	0.000214571092795545	0.000102256003744704	0.000270036382309293	4.52962961709786e-05	0.00877553818730289	0	1.67134293782765e-06
T[Del(C):R3]T	0.000469791875	0.00090386	0.000201979932068442	0.0003485475	0.0001854	0.00015426	0.01035382	0.02316916125	0.0021102225	0.00329253	0.00649557	0.00743992454606567	0.00135449453125	0.000389069375	0.00191999183471881	0.00471235189411519	5.463e-05	0.003330235	0.0008887575	0.000841349043155475	0.00274704716610446	0.001464174375	0.00074437	0.00862850847290811	0.00667864031626212	0.00491058	0.00100864	0.00033067	0.00015364	0.000356203281237947	0.00158822012005665	0.000398225289864085	0.00285864090127674	0.000300889028299956	0.0183737830796654	0	0.000134854435081584
T[Del(C):R4]A	0.000456023125	0.00128428	0.000641342375360181	0.00026857	0.00108742	0.00053716	0.00935475	0.014479	0.0007970275	0.00058792	0.00300343	0.00748220846212897	0.00086083859375	0.0011468078125	0.000812748020590686	0.00326053815233505	5.617e-05	0.00150236	0.0008367225	0.000136450341697207	0.00142096797505275	0.00038377625	0.00122572	0.0025886427588242	0.00358000970977267	0.002457485	0.00053142	0.0001142	0.0004641	0.000281752431397441	0.00147579885783008	0.000693809304359841	0.00218743145453648	0.00149970501274385	0.0242698477992596	0	0.000396876438587952
T[Del(C):R4]G	9.1423125e-05	9.7e-07	0.00021879854864557	0.0001006875	7.948e-05	0.00014996	0.00122658	0.001740215	0.000222725	0.00029326	0.00028955	0.000928644665024281	0.00017107765625	0.0004050746875	0.000169576284399654	0.000314766387346471	3.107e-05	0.000496725	1.16475e-05	6.76002219476174e-05	0.000273015954425732	0.000226540625	0.00042557	0.000212407852604478	0.000323502382381118	8.648e-05	6.301e-05	5.65e-06	0.000122725	7.0509242528276e-05	0.000120158041029012	0.000593715010926848	0.000780726324662749	6.74220945415874e-05	0.00863842040312628	0	0.000106934487448023
T[Del(C):R4]T	0.000274948125	0.0006754	0.000695841997950077	0.000213635	0.00045314	0.00022349	0.0063953	0.00773525875	0.00032491	0.00068047	0.00310671	0.00432827095096744	0.0008344384375	0.00081867125	0.00113883963663763	0.00237585176453784	4.699e-05	0.001153035	0.000347625	0.000503521994019977	0.000646850804967051	0.00041179875	0.00030675	0.00192291064425395	0.000785768728102636	0.00241851	0.00030143	4.91e-06	0.00021524	0.000221392393215954	0.00117445187689273	0.000683196076780148	0.00215677155546517	0.000825936250663248	0.0170026052378994	0	0.000296923576619827
T[Del(C):R5]A	0.00016741	0.00060775	0.000322206082109182	0.0003325325	0.00146724	0.00041678	0.00548328	0.0078120725	0.00033104	0.00083009	0.00090976	0.0039263729835912	0.00036529859375	0.0033555525	0.000555934415484109	0.00175184980838682	1.841e-05	0.0007484	0.0001671475	0.000952117570999547	0.000804864209171889	0.00030774	0.00053323	0.000445767265535814	0.00231971665030182	0.00121796	0.00020806	0	0.001030155	0.000186278871931524	0.0008997906952296	0.000338656758599378	0.00136705541454471	0.00107261005631725	0.0134375428493076	0	0.00107638024510557
T[Del(C):R5]G	1.3294375e-05	2.052e-05	2.70628411520276e-05	0.0001311225	0.00017704	0.00012532	0.00053884	0.00068988	5.37775e-05	0.00014114	0.00017372	0.000400576870099878	6.71275e-05	0.000759245625	0.000187751668115486	0.000173165203727734	7.6e-06	9.116e-05	2.32325e-05	7.09156553259711e-05	7.19663320072144e-05	3.4755e-05	5.472e-05	9.28703915197594e-05	0.000597200404724476	0.00010872	1.713e-05	0.00017135	0.00026808	4.95476799770164e-05	0.000110927034560866	0.000168808417665865	0.000256028760332796	0.000144714259815095	0.00548471136706431	0	0.000167990283538374
T[Del(C):R5]T	0.0002599325	0.00034454	0.000320197240108501	0.000158035	0.00090293	0.00037933	0.00345537	0.0058090025	0.0002409475	0.00145761	0.00087821	0.00262681093581239	0.00021641015625	0.0035917721875	0.000344380825355444	0.00126519336281364	2.225e-05	0.001220885	0.0002237625	0.000140676807275272	0.000500581266518953	0.000288846875	0.00026643	0.000591043092270295	0.00132684268578163	0.00057843	0.00017933	0	0.001246635	0.000161956467672399	0.000342233477212331	0.000586629879776483	0.000618959910638411	0.000601902796830332	0.00877553818730289	0	0.00127426987065878
T[Del(C):R6]A	0.0003851325	0.00043826	0.000870846051723664	0.0002853325	0.00246491	0.00027153	0.00145586	0.00407730125	0.000446185	0.0004092	0.00026203	0.00135913732183383	0.0003089484375	0.0050665415625	0.000364035521501617	0.00108834946992907	7.223e-05	0.000504975	0.00033273	0.000136900124710115	0.000328337713459883	0.00010048	0.00072286	0.000710522177680344	0.0015071487369362	0.000256295	0.00043669	0.00018364	0.00172254	0.000305812169165483	0.00115580170195409	0.000485498319162949	0.000928726454059791	0.00128229838365196	0.00260523789935555	0	0.00208276989140375
T[Del(C):R6]G	3.139875e-05	6.2e-07	4.10551648710547e-05	1.589e-05	0.00020919	0.00012207	0.0002578	0.0003502625	6.59075e-05	4.791e-05	7.861e-05	0.000169478128165794	6.791375e-05	0.0010743096875	6.97871633081006e-05	0.000160163611195516	6.66e-06	7.523e-05	2.425e-07	7.69858116456914e-05	3.35964728137098e-05	2.6054375e-05	3.6e-05	8.05159760078737e-05	0.00026263789390395	0.000104245	2.522e-05	0	0.000447505	2.71462812782567e-05	9.36382670509805e-06	0.000141949227493645	4.13893553878397e-05	0.000114527124053645	0.000411353352529823	0	0.000422350326674857
T[Del(C):R6]T	4.51e-05	0.00028641	0.000241582817224719	0.00019725	0.00108858	0.00022363	0.00079767	0.001929835	0.0003082575	0.00035734	0.00023675	0.00079695930950091	0.0001329621875	0.00245676375	0.00021680701500905	0.000510877539758684	5.786e-05	0.000286375	0.0001482225	0.000100236903879986	0.00029048838375258	0.000294089375	0.00036553	7.4391837047085e-05	0.000675920140986797	0.000191625	0.00019256	0	0.00085945	0.000359143871870487	0.000369195985313535	0.000353605302474195	0.000212929932054788	0.000640463120558673	0.000959824489236254	0	0.000879211591015745
T[Del(C):R7]A	5.6599375e-05	6.037e-05	0.000185274367205639	0.00025906	0.00216608	9.093e-05	0.00046106	0.00064486625	0.0002323375	0.00055305	1.821e-05	0.000369073680426061	3.101046875e-05	0.0045684278125	6.13158704084305e-05	9.11134261789637e-05	3.563e-05	0.000147785	0.0001263175	8.50812233161628e-05	0.000133903202997402	2.9655625e-05	0.00017117	9.24936030741649e-05	0.000299903796592397	3.657e-05	0.00018542	0	0.00180875	0.000120522873754667	0.000383308135489658	0.000269141593755477	0.000714841228331086	0.00108279197762522	0.000137117784176608	0	0.00160577779294818
T[Del(C):R7]G	2.15875e-06	2.48e-06	4.36901394433761e-05	2.25875e-05	0.00018865	6.281e-05	3.346e-05	7.570625e-05	3.6455e-05	8.26e-06	1.206e-05	3.95549453121419e-05	7.24375e-06	0.000963828125	4.38729759813194e-05	2.41432736231018e-05	8.2e-06	5.325e-05	4.23425e-05	1.08764189575598e-05	1.68517247511276e-05	6.94875e-06	2.6e-05	2.30636983739928e-05	0.00025946109858059	3.535e-06	3.571e-05	0	0.000451935	2.86611178105954e-05	3.70457777564577e-05	9.46348360578151e-05	8.5725037580499e-05	7.74169055039272e-05	0	0	0.000404352257234564
T[Del(C):R7]T	3.6744375e-05	9.708e-05	0.000149341314622034	0.000311765	0.00083201	0.00042064	9.186e-05	0.00029812375	0.0001471625	4.643e-05	2.988e-05	0.000140846021876889	0.000122078125	0.001483951875	7.11484315617213e-05	5.78151192507901e-05	4.231e-05	0.000154615	0.00010349	9.55939723328464e-05	0.000107746838596047	0.00011323625	0.00025242	0.000162555026436671	0.00020828632808224	2.334e-05	0.00010466	0.00021117	0.00056832	0.000140565699317606	0.00021754847977388	0.000147906961440874	0.000207419395914716	0.000227619735457468	0.000137117784176608	0	0.000655364371066567
T[Del(C):R8]A	0.000108396875	8.902e-05	0.000173777877487457	0.0002286325	0.00055701	1.677e-05	6.898e-05	7.194625e-05	0.0001565475	9.236e-05	2.3e-06	2.61482192356105e-05	6.0903125e-06	0.0023084509375	6.2761826638588e-05	0.000107960466216008	4.291e-05	4.2225e-05	3.4525e-05	4.24944693624182e-05	8.60539427144009e-05	6.923125e-06	0.00015818	0.00038149034084511	0.000190665757662649	2.899e-05	0.00011079	4.905e-05	0.001158735	0.000225558146797779	9.66599274416328e-05	0.00070804294345189	9.59517077528588e-05	0.000400681212635331	0	0	0.000989621160917243
T[Del(C):R8]G	2.3781875e-05	0	1.44271380048887e-05	7.0225e-06	5.62e-06	3.512e-05	2.39e-06	8.12875e-06	2.123e-05	3.25e-06	2e-08	2.39618422401718e-06	1.698140625e-05	0.00027488125	7.28597447659912e-06	2.69570428149824e-05	9.08e-06	4.925e-06	2.595e-06	5.07872307972045e-05	8.60636738798106e-06	7.4875e-07	2.832e-05	3.73922730656128e-05	4.65200045300491e-05	7.4e-07	3.672e-05	5.581e-05	0.000240275	3.35591781306068e-05	5.97691066282855e-07	0.000131355318684627	3.45112409356331e-05	2.78638489698928e-05	0	0	0.000209071237521575
T[Del(C):R8]T	8.40975e-05	1.143e-05	2.34017048650727e-05	0.0001888575	0.00020601	2.908e-05	2.3e-06	1.705125e-05	5.878e-05	4.4e-07	1e-08	6.26159135873025e-06	2.958140625e-05	0.0005714896875	1.62027528276494e-05	3.27991436065006e-05	2.319e-05	1.088e-05	3.49675e-05	0.00010251756431394	6.04373692076397e-05	5.5600625e-05	9.043e-05	0.000235768736231334	8.04839250088995e-05	7.59e-06	4.313e-05	0	0.000340655	0.00010548362762051	2.74273789305354e-05	8.30652962683991e-05	0.000141363352294036	0.000153009485137973	0	0	0.0003196787468612
T[Del(C):R(9,)]A	0.000313709375	0	1.79404374346507e-05	0.000471675	3.688e-05	1.337e-05	1.16e-06	1.272375e-05	0.0002006	3.605e-05	1e-08	1.21294912549667e-05	4.6199375e-05	0.00023180375	3.30399488671709e-05	3.1480640934999e-05	5.491e-05	7.94e-06	0.0001358	0.000100708605851672	0.000216759464636423	0.000123038125	0.00011005	0.00012262606496269	0.000298472844581361	4.178e-05	0.00030111	0	0.000490225	0.000440490690467783	7.30068569111428e-05	0.000259218826204061	0.000124479793572903	0.000109100924030409	0	0	0.000498562253782592
T[Del(C):R(9,)]G	1.0929375e-05	1.41e-06	7.45271685966826e-06	0.000177155	9.34e-06	3.145e-05	6.64e-06	2.3025e-06	4.19275e-05	2.1e-07	2e-08	7.19230074364821e-06	7.4859375e-06	4.48278125e-05	1.0430927036652e-05	2.16574625156166e-05	8.77e-06	1.269e-05	8.45e-07	5.73263997293676e-06	2.87418772562546e-05	2.275875e-05	2.681e-05	5.15775620103166e-05	0.000106973238305776	2.315e-06	3.333e-05	1e-08	0.000121805	2.27103614444676e-05	3.09913886220739e-06	6.89068525630138e-05	0.000222402423010897	5.98753106012247e-06	0	0	0.000153926096573705
